"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","# feature","class","assembly","assembly_unit","seq_type","chromosome","genomic_accession","start","end","strand","non-redundant_refseq","related_accession","name","symbol","GeneID","locus_tag","feature_interval_length","product_length","attributes"
"2399","CAJ69202.1",71.5207474665666,4.60715503112394,0.919181754932407,5.01223507364192,5.38014203839456e-07,8.48269061386875e-06,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2676529,2677329,"+",NA,NA,"putative exported protein",NA,NA,"CD630_23150",801,266,"old_locus_tag=CD2315"
"2400","CAJ69203.1",204.15984883143,2.03204843984601,0.585491011784211,3.47067401368569,0.000519153838795776,0.00359794528572018,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2677869,2678585,"+",NA,NA,"Two-component response regulator",NA,NA,"CD630_23160",717,238,"old_locus_tag=CD2316"
"2401","CAJ69204.1",263.718761090534,3.46404973023013,0.457815462255584,7.56647604946174,3.83484848894306e-14,2.63837576039282e-12,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2678566,2680143,"+",NA,NA,"Two-component sensor histidine kinase",NA,NA,"CD630_23170",1578,525,"old_locus_tag=CD2317"
"2402","CAJ69205.1",2877.50420311962,-0.753815743235323,0.549650362429542,-1.37144591318623,0.170235993171285,0.320087667884149,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2680455,2681957,"-",NA,NA,"putative phosphohexomutase",NA,NA,"CD630_23180",1503,500,"old_locus_tag=CD2318"
"2403","CAJ69206.1",887.6614407078,-0.775648206580571,0.513032281949435,-1.51188966829386,0.130561932821721,0.26938187229956,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2682067,2682732,"-",NA,NA,"putative ribulose-phosphate 3-epimerase","rpe",NA,"CD630_23190",666,221,"old_locus_tag=CD2319"
"2404","CAJ69207.1",171.987016802017,-1.07457800743864,0.434484137077952,-2.47322724982672,0.0133898968814561,0.0514389541110963,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2682762,2683208,"-",NA,NA,"Ribose-5-phosphate isomerase B1 (Phosphoriboisomerase B)","rpiB1",NA,"CD630_23200",447,148,"old_locus_tag=CD2320"
"2405","CAJ69208.1",7315.55342441769,-1.45584180927681,0.322634849551804,-4.51235138206313,6.41128570671162e-06,8.00670135782072e-05,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2683383,2684303,"-",NA,NA,"Transketolase, central and C-terminal (Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehydetransferase)","tkt'",NA,"CD630_23210",921,306,"old_locus_tag=CD2321"
"2406","CAJ69209.1",8287.15032757091,-1.03632021747159,0.415220343324588,-2.49583199410215,0.0125662102619422,0.0486699484454344,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2684306,2685118,"-",NA,NA,"Transketolase, N-terminal (Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehydetransferase)","tkt1",NA,"CD630_23220",813,270,"old_locus_tag=CD2322"
"2407","CAJ69210.1",699.361206825695,-5.26495146317532,1.47343878914696,-3.57324070871205,NA,NA,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2685210,2686241,"-",NA,NA,"putative sugar-phosphate dehydrogenase",NA,NA,"CD630_23230",1032,343,"old_locus_tag=CD2323"
"2408","CAJ69211.1",876.430539788068,-6.84953415919099,1.50183534159009,-4.56077571855442,NA,NA,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2686241,2687293,"-",NA,NA,"putative sugar-phosphate dehydrogenase",NA,NA,"CD630_23240",1053,350,"old_locus_tag=CD2324"
"2409","CAJ69212.1",1674.33735299377,-6.07263824637738,1.45806863618047,-4.16485074549382,NA,NA,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2687423,2688697,"-",NA,NA,"PTS system, fructose/mannitol family IIC component",NA,NA,"CD630_23250",1275,424,"old_locus_tag=CD2325"
"2410","CAJ69213.1",78.6471548343065,-1.7206655572299,2.84986366572023,-0.603771183136597,NA,NA,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2688756,2689031,"-",NA,NA,"PTS system, fructose/mannitol family IIB component",NA,NA,"CD630_23260",276,91,"old_locus_tag=CD2326"
"2411","CAJ69214.1",240.6743104676,-5.47819099830332,2.21800986795312,-2.46986773028149,NA,NA,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2689092,2689550,"-",NA,NA,"PTS system, fructose/mannitol family IIA component",NA,NA,"CD630_23270",459,152,"old_locus_tag=CD2327"
"2412","CAJ69215.1",862.541592883212,-0.15008646105917,0.37184709294358,-0.403624134509349,0.686489135428935,0.804731997665145,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2690139,2693078,"-",NA,NA,"Transcription antiterminator, PTS operon regulator",NA,NA,"CD630_23280",2940,979,"old_locus_tag=CD2328"
"2413","CAJ69216.1",2123.85179454704,-0.310903378937203,0.541105070230399,-0.574571180426793,0.56558134767258,0.715055068357181,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2693215,2693865,"-",NA,NA,"Transaldolase","tal",NA,"CD630_23290",651,216,"old_locus_tag=CD2329"
"2414","CAJ69217.1",203.637676237709,-0.933845655131115,0.629882306895496,-1.48257165649527,0.138188252279101,0.280980304472927,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2693929,2694501,"-",NA,NA,"Xanthine phosphoribosyltransferase (XPRTase)","xpt",NA,"CD630_23300",573,190,"old_locus_tag=CD2330"
"2415","CAJ69218.1",4991.79413871275,-5.1683502330547,1.5043669177784,-3.43556493563895,NA,NA,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2694891,2696042,"-",NA,NA,"Mannitol-1-phosphate 5-dehydrogenase","mtlD",NA,"CD630_23310",1152,383,"old_locus_tag=CD2331"
"2416","CAJ69219.1",1654.24468079666,-5.63937593169478,1.46426576885637,-3.8513335841343,NA,NA,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2696061,2696483,"-",NA,NA,"PTS system, mannitol-specific, EIIA component","mtlF",NA,"CD630_23320",423,140,"old_locus_tag=CD2332"
"2417","CAJ69220.2",3188.11762901033,-3.75205412309074,1.43727073649837,-2.61054095641848,NA,NA,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2696513,2698642,"-",NA,NA,"Transcription antiterminator, PTS operon regulator","mtlR",NA,"CD630_23330",2130,709,"old_locus_tag=CD2333"
"2418","CAJ69221.1",6581.77614229995,-5.34362970542395,1.46822447476756,-3.63951820532752,NA,NA,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2698677,2700101,"-",NA,NA,"PTS system, mannitol-specific, IICB component","mtlA",NA,"CD630_23340",1425,474,"old_locus_tag=CD2334"
"2419","CAJ69222.1",18381.9857612799,-0.45546962108754,0.325734751024447,-1.39828378659345,0.162027864685053,0.310751870232255,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2700697,2702196,"+",NA,NA,"Inositol-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPDH) (IMPD)","guaB",NA,"CD630_23350",1500,499,"old_locus_tag=CD2335"
"2420","CAJ69223.1",1739.08795015704,-0.369832384697965,0.48761293863429,-0.758454822248553,0.448178749024397,0.619623085973079,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2702281,2703438,"-",NA,NA,"putative toxic anion resistance protein",NA,NA,"CD630_23360",1158,385,"old_locus_tag=CD2336"
"2421","CAJ69224.1",407.102112534872,1.07464451555909,0.523364019467911,2.05334045823717,0.0400395696003206,0.11654874684468,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2703553,2704473,"-",NA,NA,"putative membrane protein",NA,NA,"CD630_23370",921,306,"old_locus_tag=CD2337"
"2422","CAJ69225.1",4554.92766265293,-1.23375109824089,0.766271501986364,-1.61007044506119,0.10738247834,0.233929359837974,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2704760,2705878,"-",NA,NA,"4-hydroxybutyrate dehydrogenase (4-hydroxybutanoate:NAD+ oxidoreductase)","4hbD",NA,"CD630_23380",1119,372,"old_locus_tag=CD2338"
"2423","CAJ69226.1",8072.56342638928,-1.50449186966487,0.728693276695184,-2.06464354452142,0.0389567399386714,0.114007969008455,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2705898,2707205,"-",NA,NA,"4-hydroxybutyrate CoA transferase","cat2",NA,"CD630_23390",1308,435,"old_locus_tag=CD2339"
"2424","CAJ69227.1",1181.58837881136,-1.71214233461485,0.811860703767922,-2.10891145078046,0.0349522256256264,0.104585877184352,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2707229,2707504,"-",NA,NA,"uncharacterised protein",NA,NA,"CD630_23400",276,91,"old_locus_tag=CD2340"
"2425","CAJ69228.1",9804.3161048011,-1.34210599104411,0.801903333740624,-1.67365059424758,0.0941992888941629,0.211920397845132,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2707639,2709135,"-",NA,NA,"Gamma-aminobutyrate metabolism dehydratase/isomerase [includes: 4-hydroxybutyryl-coa dehydratase; vinylacetyl-coa-delta-isomerase]","abfD",NA,"CD630_23410",1497,498,"old_locus_tag=CD2341"
"2426","CAJ69229.1",1935.34024417191,-1.26183042674252,0.715398551962374,-1.76381462232661,0.0777631948372543,0.185299703566858,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2709328,2710719,"-",NA,NA,"Succinate-semialdehyde dehydrogenase (NAD(P)+)","sucD",NA,"CD630_23420",1392,463,"old_locus_tag=CD2342"
"2427","CAJ69230.1",3140.68372482549,-1.2026660876238,0.695128995925695,-1.7301336797528,0.0836063940627675,0.195047222647048,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2710750,2712294,"-",NA,NA,"Succinyl-CoA:coenzyme A transferase","cat1",NA,"CD630_23430",1545,514,"old_locus_tag=CD2343"
"2428","CAJ69231.1",1758.56075148784,-1.4328729729763,0.658602362242691,-2.17562683513166,0.0295831750782108,0.0928215045571722,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2712321,2713679,"-",NA,NA,"putative membrane protein",NA,NA,"CD630_23440",1359,452,"old_locus_tag=CD2344"
"2429","CAJ69232.1",1247.8526898098,3.63569677398024,0.727145731956166,4.99995614936706,5.7343354523674e-07,8.96641543461084e-06,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2714141,2715013,"+",NA,NA,"Transcriptional regulator, LysR family",NA,NA,"CD630_23450",873,290,"old_locus_tag=CD2345"
"2430","CAJ69233.2",520.152820167826,1.59238880796082,0.366856303899571,4.34063362421255,1.42072439926071e-05,0.00016324470694347,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2715200,2715799,"-",NA,NA,"putative membrane protein",NA,NA,"CD630_23460",600,199,"old_locus_tag=CD2346"
"2431","CAJ69234.1",2056.1630381652,-1.61960918878063,0.894725315383738,-1.81017476641531,0.0702686894154516,0.173902368049751,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2715912,2716991,"-",NA,NA,"putative Xaa-Pro dipeptidase","proP",NA,"CD630_23470",1080,359,"old_locus_tag=CD2347"
"2432","CAJ69235.1",3616.66942472969,1.01782907818093,1.37722317166598,0.739044404074101,0.459880034429249,0.629134508416587,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2717305,2718450,"-",NA,NA,"Glycine reductase complex component C subunit alpha (Protein PC alpha)","grdD",NA,"CD630_23480",1146,381,"old_locus_tag=CD2348"
"2433","CAJ69236.1",5813.29746880755,0.919149419046353,1.40151557733323,0.655825332170256,0.511936515233734,0.670764464558327,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2718461,2719993,"-",NA,NA,"Glycine reductase complex component C subunit beta (Protein PC beta)","grdC",NA,"CD630_23490",1533,510,"old_locus_tag=CD2349"
"2434","CAJ69237.2",68356.4504095653,-1.72097125051255,0.705972942210172,-2.43772975933716,0.014779818467543,0.05548296932657,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2720249,2721559,"-",NA,NA,"Glycine reductase complex component B gamma subunit (selenocysteine)","grdB",NA,"CD630_23510",1311,436,"old_locus_tag=CD2351"
"2435","CAJ69238.2",1828.14544410506,0.851685313612192,1.45071660469558,0.587079041389281,0.557150622874214,0.708896421303304,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2721591,2722064,"-",NA,NA,"Glycine reductase complex selenoprotein A (selenocysteine)","grdA",NA,"CD630_23520",474,157,"old_locus_tag=CD2352"
"2436","CAJ69239.1",6956.63526663641,0.454849769756012,1.48499216809073,0.306297756668184,0.759377947109993,0.853679783679208,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2722176,2723462,"-",NA,NA,"Glycine reductase complex component B subunits alpha and beta (Selenoprotein PB alpha/beta) [Contains: Betaine reductase component B subunit beta; Betaine reductase component B subunit alpha]","grdE",NA,"CD630_23540",1287,428,"old_locus_tag=CD2354"
"2437","CAJ69240.1",1503.55012646617,0.377541817892378,2.14539970266862,0.175977379610317,0.860311713560792,0.917536506232818,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2723731,2724048,"-",NA,NA,"Thioredoxin 2 (Trx2)","trxA2",NA,"CD630_23550",318,105,"old_locus_tag=CD2355"
"2438","CAJ69241.1",2913.56980794968,0.34876133373485,1.50111218808899,0.232335288795999,0.816277605712984,0.889964152083344,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2724146,2725093,"-",NA,NA,"Thioredoxin reductase 3","trxB3",NA,"CD630_23560",948,315,"old_locus_tag=CD2356"
"2439","CAJ69242.1",1366.07645042161,1.24550421062186,1.42754193212394,0.87248169920218,0.382945647665581,0.560567245944509,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2725189,2725560,"-",NA,NA,"putative glycine reductase complex component","grdX",NA,"CD630_23570",372,123,"old_locus_tag=CD2357"
"2440","CAJ69243.1",164.249938859373,0.817558661859445,0.377539951606027,2.16548913136639,0.0303502468402112,0.0948351230746153,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2726106,2727800,"-",NA,NA,"Oligoendopeptidase-related, clade2, M3B family",NA,NA,"CD630_23580",1695,564,"old_locus_tag=CD2358"
"2441","CAJ69244.1",420.798521854837,1.16340031106597,0.624424915693563,1.86315485149043,0.0624404828681487,0.160186296388525,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2728293,2729114,"+",NA,NA,"putative hydrolase, HAD superfamily, subfamily IIB",NA,NA,"CD630_23590",822,273,"old_locus_tag=CD2359"
"2442","CCA62872.1",446.798286679562,-0.870881079638315,0.787344127438688,-1.10609967012948,0.268683381491857,0.438157102855308,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2729251,2729400,"-",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_23591",150,49,"old_locus_tag=CD2359A"
"2443","CAJ69245.1",1892.94896197329,-0.05263728263141,0.710908681020528,-0.0740422561106553,0.940976762003255,0.961819575208081,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2729407,2729892,"-",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_23600",486,161,"old_locus_tag=CD2360"
"2444","CAJ69246.2",2521.52919694144,-0.871367658071914,0.77332820672343,-1.12677599303389,0.259837203101664,0.428896982242498,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2729905,2730657,"-",NA,NA,"ABC-type transport system,nitrate/sulfonate/taurine ATP-binding protein",NA,NA,"CD630_23610",753,250,"old_locus_tag=CD2361"
"2445","CAJ69248.1",1289.64618463774,0.187670396664822,0.704701429461944,0.26631192845474,0.789998987142998,0.872158395675518,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2731424,2731987,"-",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_23630",564,187,"old_locus_tag=CD2363"
"2446","CAJ69249.1",145.328123313923,0.495806199423208,0.786749461233822,0.630195791485715,0.528566492429117,0.684964249093075,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2731997,2732221,"-",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_23640",225,74,"old_locus_tag=CD2364"
"2447","CAJ69250.1",15312.0426993447,-0.431434882996254,0.516898884141443,-0.834660116770919,0.403909103533886,0.580696066782759,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2732226,2733317,"-",NA,NA,"ABC-type transport system,nitrate/sulfonate/taurine extracellular solute-binding protein",NA,NA,"CD630_23650",1092,363,"old_locus_tag=CD2365"
"2448","CAJ69251.1",2519.44977294359,0.0626238066595075,0.547523463241279,0.114376480395528,0.908939357553351,0.948474531866028,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2733352,2733810,"-",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_23660",459,152,"old_locus_tag=CD2366"
"2449","CAJ69252.1",8262.03765711128,0.500782743702022,0.579047633516921,0.864838598269461,0.387127382635703,0.564504823080347,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2733803,2734888,"-",NA,NA,"ABC-type transport system, multidrug-family permease",NA,NA,"CD630_23670",1086,361,"old_locus_tag=CD2367"
"2450","CAJ69253.1",296.56764053787,1.70390789388543,0.573512651712205,2.97100314840216,0.00296828737757381,0.0153233280173797,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2734915,2735115,"-",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_23680",201,66,"old_locus_tag=CD2368"
"2451","CAJ69254.1",2868.22426405107,-0.4525104355482,0.519894964289508,-0.870388187288184,0.384088300001701,0.561434976214177,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2735262,2735594,"-",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_23690",333,110,"old_locus_tag=CD2369"
"2452","CAJ69255.1",49.8139253862718,-0.15106480733056,0.712088380038657,-0.212143340019618,0.831995208666246,0.899810600411177,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2735850,2736662,"-",NA,NA,"Nicotinate-nucleotide pyrophosphorylase","nadC",NA,"CD630_23700",813,270,"old_locus_tag=CD2370"
"2453","CAJ69256.1",67.3462498656273,0.0696228021527534,0.603933400659218,0.115282251448185,0.908221405854615,0.948450646231678,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2736667,2737968,"-",NA,NA,"L-aspartate oxidase (Quinolinate synthetase B)","nadB",NA,"CD630_23710",1302,433,"old_locus_tag=CD2371"
"2454","CAJ69257.1",93.1329730823521,1.1827791429949,0.549418060790678,2.15278533307177,0.0313355533629082,0.0969939353031985,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2737981,2738895,"-",NA,NA,"Quinolinate synthetase A","nadA",NA,"CD630_23720",915,304,"old_locus_tag=CD2372"
"2455","CAJ69258.1",9976.99898760393,1.89909741439264,0.552597652879345,3.43667296539765,0.000588906201927946,0.00400075595708321,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2739313,2740770,"+",NA,NA,"putative CstA-like carbon starvation protein",NA,NA,"CD630_23730",1458,485,"old_locus_tag=CD2373"
"2456","CAJ69259.1",2315.40077624062,5.0131031762805,0.486161016588738,10.3116107734349,6.24457968191935e-25,4.72589790327656e-22,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2740993,2741421,"+",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_23740",429,142,"old_locus_tag=CD2374"
"2457","CAJ69260.1",2561.51103203942,7.98328812145246,0.824596954649774,9.68144264471988,3.61577295595619e-22,1.24382589684893e-19,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2741481,2741789,"+",NA,NA,"uncharacterised protein",NA,NA,"CD630_23750",309,102,"old_locus_tag=CD2375"
"2458","CAJ69261.1",2620.22641861811,1.0933649402948,0.357573219959621,3.05773721090822,0.00223015054574516,0.0122302748769561,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2741936,2742958,"-",NA,NA,"putative membrane protein",NA,NA,"CD630_23760",1023,340,"old_locus_tag=CD2376"
"2459","CAJ69262.1",787.164816541631,0.0796132255299826,0.468882437720036,0.169793575372765,0.865172479674273,0.921422083615944,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2743133,2743639,"-",NA,NA,"putative hydrolase, NUDIX family",NA,NA,"CD630_23770",507,168,"old_locus_tag=CD2377"
"2460","CAJ69263.1",1648.59378882891,-0.404452325295475,0.379173340046391,-1.06666867782949,0.286121475898149,0.460912586121157,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2743699,2744403,"-",NA,NA,"putative membrane protein",NA,NA,"CD630_23780",705,234,"old_locus_tag=CD2378"
"2461","CAJ69264.1",16423.0511963626,-4.0914285690843,0.756748571853574,-5.40658908554368,6.42362843281918e-08,1.25293865926741e-06,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2744618,2745688,"-",NA,NA,"Butyrate kinase (Branched-chain carboxylic acid kinase) (BK 2)","buk2",NA,"CD630_23790",1071,356,"old_locus_tag=CD2379"
"2462","CAJ69265.1",3103.7368014386,-4.13645789009377,0.80385329599487,-5.14578706177273,2.66401476718918e-07,4.50028208885886e-06,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2745741,2746316,"-",NA,NA,"Indole pyruvate ferredoxin/flavodoxin oxidoreductase","iorB",NA,"CD630_23800",576,191,"old_locus_tag=CD2380"
"2463","CAJ69266.1",34229.870739618,-4.10136569647272,0.78399903624428,-5.23134022730458,1.68285450454551e-07,2.98963448131465e-06,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2746318,2748105,"-",NA,NA,"Indole pyruvate ferredoxin/flavodoxin oxidoreductase","iorA",NA,"CD630_23810",1788,595,"old_locus_tag=CD2381"
"2464","CAJ69267.1",15831.6072324067,-3.69621186387621,0.754546161310424,-4.898589448069,9.65270945548134e-07,1.42679111638834e-05,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2748166,2749425,"-",NA,NA,"putative pyridoxal phosphate-dependent transferase",NA,NA,"CD630_23820",1260,419,"old_locus_tag=CD2382"
"2465","CAJ69268.2",1102.19132876353,0.73927209675574,0.547147004293009,1.35113980512602,0.176650652622331,0.328959679883317,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2749687,2751678,"-",NA,NA,"Transcriptional regulator, sigma-54-dependent",NA,NA,"CD630_23830",1992,663,"old_locus_tag=CD2383"
"2466","CAJ69269.1",539.638105524896,2.3543979235165,0.612236109586119,3.84557180906579,0.000120271634383602,0.00105912769737421,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2751695,2753593,"-",NA,NA,"putative diguanylate cyclase signaling protein",NA,NA,"CD630_23840",1899,632,"old_locus_tag=CD2384"
"2467","CAJ69270.1",452.667034965397,4.68637961515336,0.519510947486407,9.02075237842024,1.86801890670239e-19,3.53429177148092e-17,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2753608,2755449,"-",NA,NA,"putative diguanylate cyclase signaling protein",NA,NA,"CD630_23850",1842,613,"old_locus_tag=CD2385"
"2468","CAJ69271.1",23.738646093082,3.82630642009575,0.868835016217037,4.40395051842608,1.06297198306238e-05,0.000126346150068684,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2755580,2755999,"-",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_23860",420,139,"old_locus_tag=CD2386"
"2469","CCA62873.1",79.7574690209325,4.02575234821597,0.858754108396002,4.68789879297969,2.76024456269689e-06,3.73027336615894e-05,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2756312,2756494,"+",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_23861",183,60,"old_locus_tag=CD2386A"
"2470","CAJ69272.1",4022.71728575935,-0.541447466163615,0.542842965297647,-0.997429276562022,0.31855618657913,0.496464831143092,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2756823,2757845,"+",NA,NA,"Alpha-hydroxy acid dehydrogenase,FMN-dependent",NA,NA,"CD630_23870",1023,340,"old_locus_tag=CD2387"
"2471","CAJ69273.1",4139.39983668961,-0.39406255289128,0.336763943332599,-1.17014472805983,0.241942731281812,0.409258513710495,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2757938,2758540,"-",NA,NA,"putative peptidoglycan-binding/hydrolysing protein",NA,NA,"CD630_23880",603,200,"old_locus_tag=CD2388"
"2472","CAJ69274.1",969.882411065676,1.10022658258124,0.460155939082885,2.39098637903935,0.0168031762514303,0.0606710104345538,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2758557,2759705,"-",NA,NA,"putative beta-lactams signal-transducer",NA,NA,"CD630_23890",1149,382,"old_locus_tag=CD2389"
"2473","CAJ69275.1",1886.64481978631,-1.76240112773615,0.305485316018901,-5.76918442661613,7.96560923858304e-09,1.81577502161435e-07,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2759698,2760072,"-",NA,NA,"Transcriptional regulator, beta-lactams repressor",NA,NA,"CD630_23900",375,124,"old_locus_tag=CD2390"
"2474","CAJ69276.1",11.7609868032039,3.60501923613135,1.10936246973894,3.24963150860845,0.00115554635401695,0.00713309527504099,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2760713,2761195,"-",NA,NA,"putative membrane protein",NA,NA,"CD630_23910",483,160,"old_locus_tag=CD2391"
"2475","CAJ69277.1",64.7134216564252,0.123631512216094,0.734825745277834,0.168246027048697,0.866389732644379,0.921884038228467,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",2761487,2762191,"-",NA,NA,"putative tRNA-binding protein",NA,NA,"CD630_23920",705,234,"old_locus_tag=CD2392"
